log	date	opponent	opponent_rank	player_1	player_2	winner_id	deck_name	game_start_time	game_end_time	game_duration_mins	match_id
Player_20210408.log	20210408	Sparky	Beginner	Enrico Suave#82067	Sparky	Enrico Suave#82067	Life Skills	2021-04-08 13:25:44.695121	2021-04-08 13:32:03.170250	6.3079188	872f666b-f358-40fd-8e8b-e0d4ac3cc8c4
Player_20210408.log	20210408	Sparky	Beginner	Enrico Suave#82067	Sparky	Enrico Suave#82067	Life Skills	2021-04-08 14:34:39.509132	2021-04-08 14:41:12.719133	6.5535	37ffa951-8db3-4cf3-a053-5c6300ff1cf8
Player_20210408.log	20210408	Ceasg	Gold	Enrico Suave#82067	Ceasg#81400	Enrico Suave#82067	Life Skills	2021-04-08 14:53:59.467217	2021-04-08 14:59:59.963840	6.00827705	264ec289-578b-473c-8e89-582c5ecd4630
Player_20210408.log	20210408	CannaWhoopaz	Bronze	Enrico Suave#82067	CannaWhoopaz#42372	CannaWhoopaz#42372	Life Skills	2021-04-08 15:17:40.528467	2021-04-08 15:35:59.808252	18.32132975	ac2ac198-1ad3-4b88-8fa9-f58ef8f09963
Player_20210408.log	20210408	Sparky	Beginner	Enrico Suave#82067	Sparky	Enrico Suave#82067	Vamps Zend (large)	2021-04-08 15:37:28.652633	2021-04-08 15:42:06.255761	4.62671878333	2a46a311-96fa-4518-8077-81bab301485b
Player_20210408.log	20210408	Ivan	Silver	Enrico Suave#82067	Ivan#55263	Enrico Suave#82067	Vamps Zend (large)	2021-04-08 16:02:52.551646	2021-04-08 16:08:37.385453	5.7472301	0c103641-15a0-4d4b-b7dc-0c7103ea8fc7
Player_20210408.log	20210408	Mix76	Bronze	Mix76#11521	Enrico Suave#82067	Mix76#11521	Vamps Zend (large)	2021-04-08 16:13:12.915531	2021-04-08 16:22:23.787055	9.18119206667	e8632734-2f29-4329-a892-3d80834e2bc3
Player_20210408.log	20210408	Sparky	Beginner	Enrico Suave#82067	Sparky	Enrico Suave#82067	Vamps Zend (large)	2021-04-08 16:34:17.660141	2021-04-08 16:40:42.249077	6.4098156	80300854-1425-4577-ae38-8c36a82be242
Player_20210408.log	20210408	Sparky	Beginner	Enrico Suave#82067	Sparky	Enrico Suave#82067	Vamps Zend (large)	2021-04-08 17:30:14.055255	2021-04-08 17:34:01.587808	3.7922092	d733d3c4-7a94-4385-94f2-f043606a2995
Player_20210408.log	20210408	Yameroooo	Bronze	Yameroooo#71136	Enrico Suave#82067	Enrico Suave#82067	Vamps Zend (large)	2021-04-08 17:41:26.704477	2021-04-08 17:46:48.956816	5.3708723	0799ddd7-b3b9-4264-ba6c-3da631aebd97
Player_20210409a.log	20210409	Sparky	Beginner	Enrico Suave#82067	Sparky	Enrico Suave#82067	Company of Knights	2021-04-09 12:46:54.007170	2021-04-09 12:51:52.163569	4.9692733	afa123e8-fc7b-4648-b245-90c6e1bc97d6
Player_20210409a.log	20210409	Sparky	Beginner	Enrico Suave#82067	Sparky	Enrico Suave#82067	Company of Knights	2021-04-09 13:27:28.647650	2021-04-09 13:33:50.040645	6.3565499	df9a702b-1ef6-4561-812e-11b245a4d885
Player_20210409a.log	20210409	Sparky	Beginner	Enrico Suave#82067	Sparky	Enrico Suave#82067	Company of Knights	2021-04-09 14:06:27.502006	2021-04-09 14:10:04.804986	3.62171633333	2605256b-996e-4cf5-9a87-ca7940ef71cb
Player_20210409b.log	20210409	Sparky	Beginner	Enrico Suave#82067	Sparky	Enrico Suave#82067	Company of Knights	2021-04-09 17:28:34.956800	2021-04-09 17:34:01.059363	5.43504271667	eb2fb214-c0ea-4cd9-9253-508586b43c24
Player_20210409b.log	20210409	yogiyo	Silver	Enrico Suave#82067	yogiyo#01058	Enrico Suave#82067	Company of Knights	2021-04-09 17:37:45.249716	2021-04-09 17:45:28.119473	7.71449593333	3c2e2e7a-abd8-49a3-bd8f-ac7eba4f2341
Player_20210409b.log	20210409	bucketofchuck	Bronze	Enrico Suave#82067	bucketofchuck#50420	bucketofchuck#50420	Company of Knights	2021-04-09 17:55:36.146570	2021-04-09 18:02:05.541427	6.48991428333	f0ca18c2-0c01-40bc-a12c-0d408ed81b77
Player_20210409b.log	20210409	Sparky	Beginner	Enrico Suave#82067	Sparky	Enrico Suave#82067	Zend Warriors (large)	2021-04-09 18:03:23.576075	2021-04-09 18:07:21.223555	3.96079133333	6a9a1aba-dce8-4ebc-8d1c-df384a966f10
Player_20210409b.log	20210409	Pointseven	Bronze	Pointseven#67195	Enrico Suave#82067	Enrico Suave#82067	Zend Warriors (large)	2021-04-09 18:08:26.682339	2021-04-09 18:19:29.633411	11.0491845167	7c1788fb-d5bc-4d75-a1b5-40186459f93d
Player_20210409b.log	20210409	G-starss	Silver	Enrico Suave#82067	G-starss#75822	Enrico Suave#82067	Zend Warriors (large)	2021-04-09 18:33:37.974364	2021-04-09 18:41:21.043676	7.71782186667	bf855bf9-7152-4c20-9f80-df67217b7925
Player_20210410.log	20210410	Sparky	Beginner	Enrico Suave#82067	Sparky	Enrico Suave#82067	Goblins Everywhere!	2021-04-10 12:40:00.557380	2021-04-10 12:43:39.487775	3.64883991667	2e717220-d95a-44e5-b38c-16f962a6bb52
Player_20210410.log	20210410	Sparky	Beginner	Enrico Suave#82067	Sparky	Enrico Suave#82067	Goblins Everywhere!	2021-04-10 13:04:44.251987	2021-04-10 13:10:19.575394	5.58872345	99c4e1fd-cb44-4b3b-a698-4089e935d3ea
Player_20210410.log	20210410	Sparky	Beginner	Enrico Suave#82067	Sparky	Enrico Suave#82067	Goblins Everywhere!	2021-04-10 13:39:28.013508	2021-04-10 13:43:43.911440	4.26496551667	534c5a12-cdcc-4267-82d0-5e7fa6f52ae5
Player_20210410.log	20210410	purple	Mythic	purple#00202	Enrico Suave#82067	purple#00202	Goblins Everywhere!	2021-04-10 14:16:23.292460	2021-04-10 14:19:45.154329	3.36436448333	bd440464-6f03-4eea-8529-b3d55ea11f06
Player_20210410.log	20210410	Sparky	Beginner	Enrico Suave#82067	Sparky	Enrico Suave#82067	Big Zend Warriors	2021-04-10 14:20:33.703445	2021-04-10 14:24:34.321771	4.01030541667	0404d038-d557-43c9-984c-882718354b9b
Player_20210410.log	20210410	Sparky	Beginner	Enrico Suave#82067	Sparky	Enrico Suave#82067	Big Zend Warriors	2021-04-10 14:54:41.481934	2021-04-10 15:02:13.886650	7.54007858333	47c8733b-02e6-49aa-82fb-917148d94eef
Player_20210410.log	20210410	Sparky	Beginner	Enrico Suave#82067	Sparky	Enrico Suave#82067	Big Zend Warriors	2021-04-10 15:27:15.697550	2021-04-10 15:30:30.222506	3.2420826	633e0d9f-fdba-472b-9614-d226a25b1991
Player_20210410.log	20210410	Sunnywave	Platinum	Enrico Suave#82067	Sunnywave#35372	Sunnywave#35372	Big Zend Warriors	2021-04-10 15:32:26.780842	2021-04-10 15:41:40.917556	9.23561188333	e6705088-3f7d-4e41-aaf6-e6d6846aa741
Player_20210410.log	20210410	Sparky	Beginner	Enrico Suave#82067	Sparky	Enrico Suave#82067	small zend warriorss	2021-04-10 15:43:40.864774	2021-04-10 15:47:23.501598	3.71061373333	506fedad-71e2-4c81-ba19-c64242580061
Player_20210410.log	20210410	kittrelli	Bronze	Enrico Suave#82067	kittrelli#54984	Enrico Suave#82067	small zend warriorss	2021-04-10 15:55:37.655510	2021-04-10 15:56:01.766584	0.401851216667	196207ee-c701-4abe-aae0-6171aba2ca06
Player_20210410.log	20210410	Daniele Alves de Castro	Bronze	Enrico Suave#82067	Daniele Alves de Castro#54534	Enrico Suave#82067	small zend warriorss	2021-04-10 16:03:08.303227	2021-04-10 16:07:42.487020	4.56972988333	ad116c29-447e-4e7d-a33e-c48fca844f99
Player_20210410.log	20210410	Finny	Bronze	Finny#81511	Enrico Suave#82067	Finny#81511	small zend warriorss	2021-04-10 16:15:08.557359	2021-04-10 16:26:18.020911	11.1577258667	7560a40b-0b7a-4f25-a7bb-96959084a748
Player_20210411.log	20210411	Sparky	Beginner	Enrico Suave#82067	Sparky	Enrico Suave#82067	Life Skills	2021-04-11 12:58:30.237917	2021-04-11 13:03:07.514444	4.62127545	47a3e835-e7f2-4c8e-93df-a8c80a36c900
Player_20210411.log	20210411	Sparky	Beginner	Enrico Suave#82067	Sparky	Enrico Suave#82067	Life Skills	2021-04-11 13:35:14.409507	2021-04-11 13:42:25.898585	7.19148463333	adbfec74-5d88-4669-a56f-936b44c6af55
Player_20210411.log	20210411	Sparky	Beginner	Enrico Suave#82067	Sparky	Enrico Suave#82067	Life Skills	2021-04-11 14:07:16.830005	2021-04-11 14:11:59.998224	4.71947031667	8f883d90-c145-4e63-8fd9-bb897db7abec
Player_20210411.log	20210411	Frazzymodo	Bronze	Frazzymodo#33662	Enrico Suave#82067	Frazzymodo#33662	Life Skills	2021-04-11 14:21:39.435196	2021-04-11 14:31:52.639640	10.22007405	86132817-3dec-43fd-969f-3e68715f7419
Player_20210411.log	20210411	Sparky	Beginner	Enrico Suave#82067	Sparky	Enrico Suave#82067	Vamps Zend (large)	2021-04-11 14:33:43.390316	2021-04-11 14:41:14.923633	7.52555526667	c27bc366-3a4f-417b-8ef0-7b085fa6fc25
Player_20210411.log	20210411	Cut Me Own Throat	Bronze	Cut Me Own Throat#15688	Enrico Suave#82067	Enrico Suave#82067	Vamps Zend (large)	2021-04-11 14:54:20.894118	2021-04-11 14:57:45.853111	3.4159832	b2f6dd13-50f3-4021-ba69-6051530b1dd5
Player_20210411.log	20210411	fail181	Bronze	Enrico Suave#82067	fail181#30824	fail181#30824	Vamps Zend (large)	2021-04-11 15:09:41.500462	2021-04-11 15:16:42.761862	7.02102333333	ffc76643-64c3-4d56-a67f-bc439eff960c
Player_20210411.log	20210411	Sparky	Beginner	Enrico Suave#82067	Sparky	Enrico Suave#82067	Vamps Zend (large)	2021-04-11 15:30:21.503944	2021-04-11 15:35:11.862743	4.8393133	847e9b11-5980-4d3e-801e-392ce6f58c16
Player_20210411.log	20210411	Sparky	Beginner	Enrico Suave#82067	Sparky	Enrico Suave#82067	Vamps Zend (large)	2021-04-11 15:41:12.902063	2021-04-11 15:51:14.654744	10.02921135	1f64021d-b21c-4fd8-907c-615985ee6e3b
Player_20210411.log	20210411	houffmann	Gold	houffmann#95485	Enrico Suave#82067	houffmann#95485	Vamps Zend (large)	2021-04-11 15:52:33.225823	2021-04-11 16:00:11.593231	7.63945678333	cd737f7d-1d58-42bc-9f18-ff9958385973
Player_20210411.log	20210411	Sparky	Beginner	Enrico Suave#82067	Sparky	Enrico Suave#82067	Vamps Zend (large)	2021-04-11 16:02:41.298012	2021-04-11 16:09:31.714966	6.84028255	2e26be1e-2e35-452e-918d-23eac8aace10
Player_20210411.log	20210411	PlayerNoct	Bronze	Enrico Suave#82067	PlayerNoct#28852	Enrico Suave#82067	Vamps Zend (large)	2021-04-11 16:11:13.937132	2021-04-11 16:23:08.003181	11.9011008	8971ca73-0f3a-4f6a-a46f-c198c2b2e435
